ind_age,ind_gender,X_index,X_parent_table_name,X_parent_index,X_submission__id,X_submission__uuid,X_submission__submission_time,X_submission__validation_status
16,male,2117,BGD1906 Joint Child Protection Assessment -- adolescent survey,503,85073140,8fb4d774-199f-4290-904a-1e9b043f19e2,2020-02-20T10:39:10,NA
35,female,2118,BGD1906 Joint Child Protection Assessment -- adolescent survey,503,85073140,8fb4d774-199f-4290-904a-1e9b043f19e2,2020-02-20T10:39:10,NA
40,male,2119,BGD1906 Joint Child Protection Assessment -- adolescent survey,503,85073140,8fb4d774-199f-4290-904a-1e9b043f19e2,2020-02-20T10:39:10,NA
2,female,2120,BGD1906 Joint Child Protection Assessment -- adolescent survey,504,85073147,ab4fe7c1-01e0-4987-b6bc-c30946db03a9,2020-02-20T10:39:13,NA
4,male,2121,BGD1906 Joint Child Protection Assessment -- adolescent survey,504,85073147,ab4fe7c1-01e0-4987-b6bc-c30946db03a9,2020-02-20T10:39:13,NA
8,female,2122,BGD1906 Joint Child Protection Assessment -- adolescent survey,504,85073147,ab4fe7c1-01e0-4987-b6bc-c30946db03a9,2020-02-20T10:39:13,NA
18,male,2123,BGD1906 Joint Child Protection Assessment -- adolescent survey,504,85073147,ab4fe7c1-01e0-4987-b6bc-c30946db03a9,2020-02-20T10:39:13,NA
38,female,2124,BGD1906 Joint Child Protection Assessment -- adolescent survey,504,85073147,ab4fe7c1-01e0-4987-b6bc-c30946db03a9,2020-02-20T10:39:13,NA
52,male,2125,BGD1906 Joint Child Protection Assessment -- adolescent survey,504,85073147,ab4fe7c1-01e0-4987-b6bc-c30946db03a9,2020-02-20T10:39:13,NA
8,female,2126,BGD1906 Joint Child Protection Assessment -- adolescent survey,505,85073151,ad3db42d-a64d-4a8a-8bd3-a51ad6856928,2020-02-20T10:39:15,NA
12,female,2127,BGD1906 Joint Child Protection Assessment -- adolescent survey,505,85073151,ad3db42d-a64d-4a8a-8bd3-a51ad6856928,2020-02-20T10:39:15,NA
20,male,2128,BGD1906 Joint Child Protection Assessment -- adolescent survey,505,85073151,ad3db42d-a64d-4a8a-8bd3-a51ad6856928,2020-02-20T10:39:15,NA
38,female,2129,BGD1906 Joint Child Protection Assessment -- adolescent survey,505,85073151,ad3db42d-a64d-4a8a-8bd3-a51ad6856928,2020-02-20T10:39:15,NA
45,male,2130,BGD1906 Joint Child Protection Assessment -- adolescent survey,505,85073151,ad3db42d-a64d-4a8a-8bd3-a51ad6856928,2020-02-20T10:39:15,NA
0,male,2131,BGD1906 Joint Child Protection Assessment -- adolescent survey,506,85073162,5be62ebd-58f2-4e7b-b1ef-eb0bb85ea581,2020-02-20T10:39:18,NA
15,male,2132,BGD1906 Joint Child Protection Assessment -- adolescent survey,506,85073162,5be62ebd-58f2-4e7b-b1ef-eb0bb85ea581,2020-02-20T10:39:18,NA
18,female,2133,BGD1906 Joint Child Protection Assessment -- adolescent survey,506,85073162,5be62ebd-58f2-4e7b-b1ef-eb0bb85ea581,2020-02-20T10:39:18,NA
25,male,2134,BGD1906 Joint Child Protection Assessment -- adolescent survey,506,85073162,5be62ebd-58f2-4e7b-b1ef-eb0bb85ea581,2020-02-20T10:39:18,NA
35,male,2135,BGD1906 Joint Child Protection Assessment -- adolescent survey,506,85073162,5be62ebd-58f2-4e7b-b1ef-eb0bb85ea581,2020-02-20T10:39:18,NA
15,female,2136,BGD1906 Joint Child Protection Assessment -- adolescent survey,507,85073177,0d00750d-43b9-421f-8abd-8c1f402f0948,2020-02-20T10:39:20,NA
35,female,2137,BGD1906 Joint Child Protection Assessment -- adolescent survey,507,85073177,0d00750d-43b9-421f-8abd-8c1f402f0948,2020-02-20T10:39:20,NA
9,male,2138,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
11,male,2139,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
13,female,2140,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
16,female,2141,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
18,male,2142,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
52,female,2143,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
65,male,2144,BGD1906 Joint Child Protection Assessment -- adolescent survey,509,85073199,d8d58eff-160d-4608-8331-ba4856b43703,2020-02-20T10:39:24,NA
3,male,2145,BGD1906 Joint Child Protection Assessment -- adolescent survey,511,85073212,a2721509-4f9c-4d4e-8165-8f6762e26289,2020-02-20T10:39:27,NA
20,female,2146,BGD1906 Joint Child Protection Assessment -- adolescent survey,511,85073212,a2721509-4f9c-4d4e-8165-8f6762e26289,2020-02-20T10:39:27,NA
25,male,2147,BGD1906 Joint Child Protection Assessment -- adolescent survey,511,85073212,a2721509-4f9c-4d4e-8165-8f6762e26289,2020-02-20T10:39:27,NA
7,male,2148,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
12,male,2149,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
15,female,2150,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
17,male,2151,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
18,female,2152,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
20,male,2153,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
45,female,2154,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
57,male,2155,BGD1906 Joint Child Protection Assessment -- adolescent survey,512,85073226,8584d218-cdf6-42b2-9b7f-6b1849e4e9ca,2020-02-20T10:39:28,NA
15,male,2156,BGD1906 Joint Child Protection Assessment -- adolescent survey,513,85073233,6cfc616e-699b-4c33-838c-c76127461443,2020-02-20T10:39:30,NA
18,male,2157,BGD1906 Joint Child Protection Assessment -- adolescent survey,513,85073233,6cfc616e-699b-4c33-838c-c76127461443,2020-02-20T10:39:30,NA
20,female,2158,BGD1906 Joint Child Protection Assessment -- adolescent survey,513,85073233,6cfc616e-699b-4c33-838c-c76127461443,2020-02-20T10:39:30,NA
50,female,2159,BGD1906 Joint Child Protection Assessment -- adolescent survey,513,85073233,6cfc616e-699b-4c33-838c-c76127461443,2020-02-20T10:39:30,NA
63,male,2160,BGD1906 Joint Child Protection Assessment -- adolescent survey,513,85073233,6cfc616e-699b-4c33-838c-c76127461443,2020-02-20T10:39:30,NA
15,male,2161,BGD1906 Joint Child Protection Assessment -- adolescent survey,514,85073238,4e832a8c-e27b-4d3c-a14d-d23685d1a36e,2020-02-20T10:39:31,NA
17,male,2162,BGD1906 Joint Child Protection Assessment -- adolescent survey,514,85073238,4e832a8c-e27b-4d3c-a14d-d23685d1a36e,2020-02-20T10:39:31,NA
20,female,2163,BGD1906 Joint Child Protection Assessment -- adolescent survey,514,85073238,4e832a8c-e27b-4d3c-a14d-d23685d1a36e,2020-02-20T10:39:31,NA
24,male,2164,BGD1906 Joint Child Protection Assessment -- adolescent survey,514,85073238,4e832a8c-e27b-4d3c-a14d-d23685d1a36e,2020-02-20T10:39:31,NA
60,female,2165,BGD1906 Joint Child Protection Assessment -- adolescent survey,514,85073238,4e832a8c-e27b-4d3c-a14d-d23685d1a36e,2020-02-20T10:39:31,NA
65,male,2166,BGD1906 Joint Child Protection Assessment -- adolescent survey,514,85073238,4e832a8c-e27b-4d3c-a14d-d23685d1a36e,2020-02-20T10:39:31,NA
12,female,2167,BGD1906 Joint Child Protection Assessment -- adolescent survey,515,85073241,210e3ba1-4d63-4db9-89e1-1ca367b3cfb0,2020-02-20T10:39:33,NA
14,male,2168,BGD1906 Joint Child Protection Assessment -- adolescent survey,515,85073241,210e3ba1-4d63-4db9-89e1-1ca367b3cfb0,2020-02-20T10:39:33,NA
14,male,2169,BGD1906 Joint Child Protection Assessment -- adolescent survey,515,85073241,210e3ba1-4d63-4db9-89e1-1ca367b3cfb0,2020-02-20T10:39:33,NA
18,female,2170,BGD1906 Joint Child Protection Assessment -- adolescent survey,515,85073241,210e3ba1-4d63-4db9-89e1-1ca367b3cfb0,2020-02-20T10:39:33,NA
45,female,2171,BGD1906 Joint Child Protection Assessment -- adolescent survey,515,85073241,210e3ba1-4d63-4db9-89e1-1ca367b3cfb0,2020-02-20T10:39:33,NA
65,male,2172,BGD1906 Joint Child Protection Assessment -- adolescent survey,515,85073241,210e3ba1-4d63-4db9-89e1-1ca367b3cfb0,2020-02-20T10:39:33,NA
0,female,2173,BGD1906 Joint Child Protection Assessment -- adolescent survey,516,85073245,2efe1ff0-263a-4413-bac2-5b922bed526a,2020-02-20T10:39:34,NA
2,male,2174,BGD1906 Joint Child Protection Assessment -- adolescent survey,516,85073245,2efe1ff0-263a-4413-bac2-5b922bed526a,2020-02-20T10:39:34,NA
20,female,2175,BGD1906 Joint Child Protection Assessment -- adolescent survey,516,85073245,2efe1ff0-263a-4413-bac2-5b922bed526a,2020-02-20T10:39:34,NA
22,male,2176,BGD1906 Joint Child Protection Assessment -- adolescent survey,516,85073245,2efe1ff0-263a-4413-bac2-5b922bed526a,2020-02-20T10:39:34,NA
14,male,2177,BGD1906 Joint Child Protection Assessment -- adolescent survey,518,85073260,c2f92243-6208-4e7d-8b07-a239acbbb59a,2020-02-20T10:39:39,NA
16,male,2178,BGD1906 Joint Child Protection Assessment -- adolescent survey,518,85073260,c2f92243-6208-4e7d-8b07-a239acbbb59a,2020-02-20T10:39:39,NA
17,female,2179,BGD1906 Joint Child Protection Assessment -- adolescent survey,518,85073260,c2f92243-6208-4e7d-8b07-a239acbbb59a,2020-02-20T10:39:39,NA
57,female,2180,BGD1906 Joint Child Protection Assessment -- adolescent survey,518,85073260,c2f92243-6208-4e7d-8b07-a239acbbb59a,2020-02-20T10:39:39,NA
11,male,2181,BGD1906 Joint Child Protection Assessment -- adolescent survey,520,85073500,ad001264-ab46-4890-bcde-72e5e57e5c30,2020-02-20T10:40:56,NA
15,female,2182,BGD1906 Joint Child Protection Assessment -- adolescent survey,520,85073500,ad001264-ab46-4890-bcde-72e5e57e5c30,2020-02-20T10:40:56,NA
17,female,2183,BGD1906 Joint Child Protection Assessment -- adolescent survey,520,85073500,ad001264-ab46-4890-bcde-72e5e57e5c30,2020-02-20T10:40:56,NA
20,male,2184,BGD1906 Joint Child Protection Assessment -- adolescent survey,520,85073500,ad001264-ab46-4890-bcde-72e5e57e5c30,2020-02-20T10:40:56,NA
41,female,2185,BGD1906 Joint Child Protection Assessment -- adolescent survey,520,85073500,ad001264-ab46-4890-bcde-72e5e57e5c30,2020-02-20T10:40:56,NA
52,male,2186,BGD1906 Joint Child Protection Assessment -- adolescent survey,520,85073500,ad001264-ab46-4890-bcde-72e5e57e5c30,2020-02-20T10:40:56,NA
17,male,2187,BGD1906 Joint Child Protection Assessment -- adolescent survey,521,85073508,34e59877-89f2-4ae4-a053-757e7e1ad7f6,2020-02-20T10:40:59,NA
22,female,2188,BGD1906 Joint Child Protection Assessment -- adolescent survey,521,85073508,34e59877-89f2-4ae4-a053-757e7e1ad7f6,2020-02-20T10:40:59,NA
23,male,2189,BGD1906 Joint Child Protection Assessment -- adolescent survey,521,85073508,34e59877-89f2-4ae4-a053-757e7e1ad7f6,2020-02-20T10:40:59,NA
67,female,2190,BGD1906 Joint Child Protection Assessment -- adolescent survey,521,85073508,34e59877-89f2-4ae4-a053-757e7e1ad7f6,2020-02-20T10:40:59,NA
2,male,2191,BGD1906 Joint Child Protection Assessment -- adolescent survey,522,85073515,92ebbf13-2504-4549-9f7a-aaaa44689523,2020-02-20T10:41:02,NA
18,female,2192,BGD1906 Joint Child Protection Assessment -- adolescent survey,522,85073515,92ebbf13-2504-4549-9f7a-aaaa44689523,2020-02-20T10:41:02,NA
20,male,2193,BGD1906 Joint Child Protection Assessment -- adolescent survey,522,85073515,92ebbf13-2504-4549-9f7a-aaaa44689523,2020-02-20T10:41:02,NA
5,female,2194,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
8,male,2195,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
11,male,2196,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
15,female,2197,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
18,male,2198,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
30,female,2199,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
38,male,2200,BGD1906 Joint Child Protection Assessment -- adolescent survey,526,85073640,3f2ab0df-c7f0-44c3-ac2d-610dcdabcb20,2020-02-20T10:41:35,NA
1,female,2201,BGD1906 Joint Child Protection Assessment -- adolescent survey,527,85073654,f0727100-5d5c-40ff-9b07-8dab617ad68a,2020-02-20T10:41:38,NA
20,female,2202,BGD1906 Joint Child Protection Assessment -- adolescent survey,527,85073654,f0727100-5d5c-40ff-9b07-8dab617ad68a,2020-02-20T10:41:38,NA
24,male,2203,BGD1906 Joint Child Protection Assessment -- adolescent survey,527,85073654,f0727100-5d5c-40ff-9b07-8dab617ad68a,2020-02-20T10:41:38,NA
1,female,2204,BGD1906 Joint Child Protection Assessment -- adolescent survey,528,85073662,c484ea5c-19eb-4de1-82e6-05ee29c1af59,2020-02-20T10:41:40,NA
20,female,2205,BGD1906 Joint Child Protection Assessment -- adolescent survey,528,85073662,c484ea5c-19eb-4de1-82e6-05ee29c1af59,2020-02-20T10:41:40,NA
25,male,2206,BGD1906 Joint Child Protection Assessment -- adolescent survey,528,85073662,c484ea5c-19eb-4de1-82e6-05ee29c1af59,2020-02-20T10:41:40,NA
0,female,2207,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
11,female,2208,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
16,male,2209,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
18,female,2210,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
19,male,2211,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
60,female,2212,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
75,male,2213,BGD1906 Joint Child Protection Assessment -- adolescent survey,530,85073684,27ee9cc1-0099-4f62-b80d-f62f538b39f2,2020-02-20T10:41:47,NA
19,male,2214,BGD1906 Joint Child Protection Assessment -- adolescent survey,531,85073707,e527e3f1-0b3f-49a6-929a-ae2d701c571e,2020-02-20T10:41:51,NA
45,female,2215,BGD1906 Joint Child Protection Assessment -- adolescent survey,531,85073707,e527e3f1-0b3f-49a6-929a-ae2d701c571e,2020-02-20T10:41:51,NA
65,male,2216,BGD1906 Joint Child Protection Assessment -- adolescent survey,531,85073707,e527e3f1-0b3f-49a6-929a-ae2d701c571e,2020-02-20T10:41:51,NA
1,male,2217,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
3,male,2218,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
5,male,2219,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
8,female,2220,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
10,male,2221,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
12,male,2222,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
16,male,2223,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
18,female,2224,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
24,male,2225,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
26,male,2226,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
35,female,2227,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
45,male,2228,BGD1906 Joint Child Protection Assessment -- adolescent survey,532,85073715,de6a58b0-2b35-40c3-ba86-14016d4f33c8,2020-02-20T10:41:53,NA
16,male,2229,BGD1906 Joint Child Protection Assessment -- adolescent survey,533,85073724,38db0bee-aaf0-4564-ae2c-47dc49f0a7ba,2020-02-20T10:41:56,NA
55,female,2230,BGD1906 Joint Child Protection Assessment -- adolescent survey,533,85073724,38db0bee-aaf0-4564-ae2c-47dc49f0a7ba,2020-02-20T10:41:56,NA
60,male,2231,BGD1906 Joint Child Protection Assessment -- adolescent survey,533,85073724,38db0bee-aaf0-4564-ae2c-47dc49f0a7ba,2020-02-20T10:41:56,NA
0,female,2232,BGD1906 Joint Child Protection Assessment -- adolescent survey,534,85073734,b23b5151-a791-4c4a-bec6-e57d86576e9b,2020-02-20T10:41:59,NA
2,female,2233,BGD1906 Joint Child Protection Assessment -- adolescent survey,534,85073734,b23b5151-a791-4c4a-bec6-e57d86576e9b,2020-02-20T10:41:59,NA
19,female,2234,BGD1906 Joint Child Protection Assessment -- adolescent survey,534,85073734,b23b5151-a791-4c4a-bec6-e57d86576e9b,2020-02-20T10:41:59,NA
20,male,2235,BGD1906 Joint Child Protection Assessment -- adolescent survey,534,85073734,b23b5151-a791-4c4a-bec6-e57d86576e9b,2020-02-20T10:41:59,NA
16,male,2236,BGD1906 Joint Child Protection Assessment -- adolescent survey,535,85074051,236b00dc-f7f3-41cb-9938-8fdc3cb4f389,2020-02-20T10:43:40,NA
18,male,2237,BGD1906 Joint Child Protection Assessment -- adolescent survey,535,85074051,236b00dc-f7f3-41cb-9938-8fdc3cb4f389,2020-02-20T10:43:40,NA
55,female,2238,BGD1906 Joint Child Protection Assessment -- adolescent survey,535,85074051,236b00dc-f7f3-41cb-9938-8fdc3cb4f389,2020-02-20T10:43:40,NA
70,male,2239,BGD1906 Joint Child Protection Assessment -- adolescent survey,535,85074051,236b00dc-f7f3-41cb-9938-8fdc3cb4f389,2020-02-20T10:43:40,NA
7,female,2240,BGD1906 Joint Child Protection Assessment -- adolescent survey,536,85074058,e60d2f83-3d15-46ce-8313-be91e3351747,2020-02-20T10:43:43,NA
9,male,2241,BGD1906 Joint Child Protection Assessment -- adolescent survey,536,85074058,e60d2f83-3d15-46ce-8313-be91e3351747,2020-02-20T10:43:43,NA
15,female,2242,BGD1906 Joint Child Protection Assessment -- adolescent survey,536,85074058,e60d2f83-3d15-46ce-8313-be91e3351747,2020-02-20T10:43:43,NA
16,male,2243,BGD1906 Joint Child Protection Assessment -- adolescent survey,536,85074058,e60d2f83-3d15-46ce-8313-be91e3351747,2020-02-20T10:43:43,NA
32,female,2244,BGD1906 Joint Child Protection Assessment -- adolescent survey,536,85074058,e60d2f83-3d15-46ce-8313-be91e3351747,2020-02-20T10:43:43,NA
35,male,2245,BGD1906 Joint Child Protection Assessment -- adolescent survey,536,85074058,e60d2f83-3d15-46ce-8313-be91e3351747,2020-02-20T10:43:43,NA
11,male,2246,BGD1906 Joint Child Protection Assessment -- adolescent survey,537,85074066,639d72c3-6d94-44ce-bae8-2c9c7ca4915a,2020-02-20T10:43:45,NA
15,female,2247,BGD1906 Joint Child Protection Assessment -- adolescent survey,537,85074066,639d72c3-6d94-44ce-bae8-2c9c7ca4915a,2020-02-20T10:43:45,NA
19,male,2248,BGD1906 Joint Child Protection Assessment -- adolescent survey,537,85074066,639d72c3-6d94-44ce-bae8-2c9c7ca4915a,2020-02-20T10:43:45,NA
57,female,2249,BGD1906 Joint Child Protection Assessment -- adolescent survey,537,85074066,639d72c3-6d94-44ce-bae8-2c9c7ca4915a,2020-02-20T10:43:45,NA
66,male,2250,BGD1906 Joint Child Protection Assessment -- adolescent survey,537,85074066,639d72c3-6d94-44ce-bae8-2c9c7ca4915a,2020-02-20T10:43:45,NA
9,male,2251,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
10,male,2252,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
12,male,2253,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
20,male,2254,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
22,male,2255,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
45,female,2256,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
50,male,2257,BGD1906 Joint Child Protection Assessment -- adolescent survey,539,85074080,d2e465f8-08e9-4ac1-83cf-ab7dea62264a,2020-02-20T10:43:49,NA
2,male,2258,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
4,male,2259,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
7,female,2260,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
9,female,2261,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
12,female,2262,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
14,female,2263,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
18,female,2264,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
35,female,2265,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
42,male,2266,BGD1906 Joint Child Protection Assessment -- adolescent survey,540,85074084,4c00bf48-443a-4cbf-ace7-5c92ab0c9180,2020-02-20T10:43:50,NA
1,male,2267,BGD1906 Joint Child Protection Assessment -- adolescent survey,541,85074090,3191d8fe-e9d7-4140-bd2c-306fb37d9bb4,2020-02-20T10:43:51,NA
20,female,2268,BGD1906 Joint Child Protection Assessment -- adolescent survey,541,85074090,3191d8fe-e9d7-4140-bd2c-306fb37d9bb4,2020-02-20T10:43:51,NA
30,male,2269,BGD1906 Joint Child Protection Assessment -- adolescent survey,541,85074090,3191d8fe-e9d7-4140-bd2c-306fb37d9bb4,2020-02-20T10:43:51,NA
16,female,2270,BGD1906 Joint Child Protection Assessment -- adolescent survey,542,85074101,f38684a0-c1a9-437f-93de-9e8696d57ed9,2020-02-20T10:43:53,NA
18,male,2271,BGD1906 Joint Child Protection Assessment -- adolescent survey,542,85074101,f38684a0-c1a9-437f-93de-9e8696d57ed9,2020-02-20T10:43:53,NA
60,female,2272,BGD1906 Joint Child Protection Assessment -- adolescent survey,542,85074101,f38684a0-c1a9-437f-93de-9e8696d57ed9,2020-02-20T10:43:53,NA
1,male,2273,BGD1906 Joint Child Protection Assessment -- adolescent survey,543,85074108,472c5650-f338-4333-a0b8-03c655a02365,2020-02-20T10:43:55,NA
4,male,2274,BGD1906 Joint Child Protection Assessment -- adolescent survey,543,85074108,472c5650-f338-4333-a0b8-03c655a02365,2020-02-20T10:43:55,NA
20,female,2275,BGD1906 Joint Child Protection Assessment -- adolescent survey,543,85074108,472c5650-f338-4333-a0b8-03c655a02365,2020-02-20T10:43:55,NA
23,male,2276,BGD1906 Joint Child Protection Assessment -- adolescent survey,543,85074108,472c5650-f338-4333-a0b8-03c655a02365,2020-02-20T10:43:55,NA
18,female,2277,BGD1906 Joint Child Protection Assessment -- adolescent survey,544,85074114,bb736ee7-0ca2-417a-9026-9b04cdc5a3f3,2020-02-20T10:43:57,NA
22,male,2278,BGD1906 Joint Child Protection Assessment -- adolescent survey,544,85074114,bb736ee7-0ca2-417a-9026-9b04cdc5a3f3,2020-02-20T10:43:57,NA
5,female,2279,BGD1906 Joint Child Protection Assessment -- adolescent survey,547,85324966,a6d21d64-51f2-4260-be73-86013565d2fa,2020-02-22T09:23:57,NA
15,female,2280,BGD1906 Joint Child Protection Assessment -- adolescent survey,547,85324966,a6d21d64-51f2-4260-be73-86013565d2fa,2020-02-22T09:23:57,NA
18,male,2281,BGD1906 Joint Child Protection Assessment -- adolescent survey,547,85324966,a6d21d64-51f2-4260-be73-86013565d2fa,2020-02-22T09:23:57,NA
45,female,2282,BGD1906 Joint Child Protection Assessment -- adolescent survey,547,85324966,a6d21d64-51f2-4260-be73-86013565d2fa,2020-02-22T09:23:57,NA
